  0.707106531      0.461939722    
  0.923879445      0.461939722    
   1.00000000      0.461939722    
  0.923879623      0.461939722    
  0.707106888      0.461939722    
  0.382683456      0.461939722    
   8.74227766E-08  0.461939722    
 -0.382683277      0.461939722    
 -0.707106769      0.461939722    
 -0.923879504      0.461939722    
  -1.00000000      0.461939722    
 -0.923879504      0.461939722    
 -0.707106769      0.461939722    
 -0.382683456      0.461939722    
   0.00000000      0.461939722    
  0.382683426      0.500000000    
  0.707106531      0.500000000    
  0.923879445      0.500000000    
   1.00000000      0.500000000    
  0.923879623      0.500000000    
  0.707106888      0.500000000    
  0.382683456      0.500000000    
   8.74227766E-08  0.500000000    
 -0.382683277      0.500000000    
 -0.707106769      0.500000000    
 -0.923879504      0.500000000    
  -1.00000000      0.500000000    
 -0.923879504      0.500000000    
 -0.707106769      0.500000000    
 -0.382683456      0.500000000    
   0.00000000      0.500000000    
  0.382683426      0.461939812    
  0.707106531      0.461939812    
  0.923879445      0.461939812    
   1.00000000      0.461939812    
  0.923879623      0.461939812    
  0.707106888      0.461939812    
  0.382683456      0.461939812    
   8.74227766E-08  0.461939812    
 -0.382683277      0.461939812    
 -0.707106769      0.461939812    
 -0.923879504      0.461939812    
  -1.00000000      0.461939812    
 -0.923879504      0.461939812    
 -0.707106769      0.461939812    
 -0.382683456      0.461939812    
   0.00000000      0.461939812    
  0.382683426      0.353553444    
  0.707106531      0.353553444    
  0.923879445      0.353553444    
   1.00000000      0.353553444    
  0.923879623      0.353553444    
  0.707106888      0.353553444    
  0.382683456      0.353553444    
   8.74227766E-08  0.353553444    
 -0.382683277      0.353553444    
 -0.707106769      0.353553444    
 -0.923879504      0.353553444    
  -1.00000000      0.353553444    
 -0.923879504      0.353553444    
 -0.707106769      0.353553444    
 -0.382683456      0.353553444    
   0.00000000      0.353553444    
  0.382683426      0.191341728    
  0.707106531      0.191341728    
  0.923879445      0.191341728    
   1.00000000      0.191341728    
  0.923879623      0.191341728    
  0.707106888      0.191341728    
  0.382683456      0.191341728    
   8.74227766E-08  0.191341728    
 -0.382683277      0.191341728    
 -0.707106769      0.191341728    
 -0.923879504      0.191341728    
  -1.00000000      0.191341728    
 -0.923879504      0.191341728    
 -0.707106769      0.191341728    
 -0.382683456      0.191341728    
   0.00000000      0.191341728    
  0.382683426       4.37113883E-08
  0.707106531       4.37113883E-08
  0.923879445       4.37113883E-08
   1.00000000       4.37113883E-08
  0.923879623       4.37113883E-08
  0.707106888       4.37113883E-08
  0.382683456       4.37113883E-08
   8.74227766E-08   4.37113883E-08
 -0.382683277       4.37113883E-08
 -0.707106769       4.37113883E-08
 -0.923879504       4.37113883E-08
  -1.00000000       4.37113883E-08
 -0.923879504       4.37113883E-08
 -0.707106769       4.37113883E-08
 -0.382683456       4.37113883E-08
   0.00000000       4.37113883E-08
  0.382683426     -0.191341639    
  0.707106531     -0.191341639    
  0.923879445     -0.191341639    
   1.00000000     -0.191341639    
  0.923879623     -0.191341639    
  0.707106888     -0.191341639    
  0.382683456     -0.191341639    
   8.74227766E-08 -0.191341639    
 -0.382683277     -0.191341639    
 -0.707106769     -0.191341639    
 -0.923879504     -0.191341639    
  -1.00000000     -0.191341639    
 -0.923879504     -0.191341639    
 -0.707106769     -0.191341639    
 -0.382683456     -0.191341639    
   0.00000000     -0.191341639    
  0.382683426     -0.353553385    
  0.707106531     -0.353553385    
  0.923879445     -0.353553385    
   1.00000000     -0.353553385    
  0.923879623     -0.353553385    
  0.707106888     -0.353553385    
  0.382683456     -0.353553385    
   8.74227766E-08 -0.353553385    
 -0.382683277     -0.353553385    
 -0.707106769     -0.353553385    
 -0.923879504     -0.353553385    
  -1.00000000     -0.353553385    
 -0.923879504     -0.353553385    
 -0.707106769     -0.353553385    
 -0.382683456     -0.353553385    
   0.00000000     -0.353553385    
  0.382683426     -0.461939752    
  0.707106531     -0.461939752    
  0.923879445     -0.461939752    
   1.00000000     -0.461939752    
  0.923879623     -0.461939752    
  0.707106888     -0.461939752    
  0.382683456     -0.461939752    
   8.74227766E-08 -0.461939752    
 -0.382683277     -0.461939752    
 -0.707106769     -0.461939752    
 -0.923879504     -0.461939752    
  -1.00000000     -0.461939752    
 -0.923879504     -0.461939752    
 -0.707106769     -0.461939752    
 -0.382683456     -0.461939752    
   0.00000000     -0.461939752    
  0.382683426     -0.500000000    
  0.707106531     -0.500000000    
  0.923879445     -0.500000000    
   1.00000000     -0.500000000    
  0.923879623     -0.500000000    
  0.707106888     -0.500000000    
  0.382683456     -0.500000000    
   8.74227766E-08 -0.500000000    
 -0.382683277     -0.500000000    
 -0.707106769     -0.500000000    
 -0.923879504     -0.500000000    
  -1.00000000     -0.500000000    
 -0.923879504     -0.500000000    
 -0.707106769     -0.500000000    
 -0.382683456     -0.500000000    
   0.00000000     -0.500000000    
  0.382683426     -0.461939752    
  0.707106531     -0.461939752    
  0.923879445     -0.461939752    
   1.00000000     -0.461939752    
  0.923879623     -0.461939752    
  0.707106888     -0.461939752    
  0.382683456     -0.461939752    
   8.74227766E-08 -0.461939752    
 -0.382683277     -0.461939752    
 -0.707106769     -0.461939752    
 -0.923879504     -0.461939752    
  -1.00000000     -0.461939752    
 -0.923879504     -0.461939752    
 -0.707106769     -0.461939752    
 -0.382683456     -0.461939752    
   0.00000000     -0.461939752    
  0.382683426     -0.353553385    
  0.707106531     -0.353553385    
  0.923879445     -0.353553385    
   1.00000000     -0.353553385    
  0.923879623     -0.353553385    
  0.707106888     -0.353553385    
  0.382683456     -0.353553385    
   8.74227766E-08 -0.353553385    
 -0.382683277     -0.353553385    
 -0.707106769     -0.353553385    
 -0.923879504     -0.353553385    
  -1.00000000     -0.353553385    
 -0.923879504     -0.353553385    
 -0.707106769     -0.353553385    
 -0.382683456     -0.353553385    
   0.00000000     -0.353553385    
  0.382683426     -0.191341728    
  0.707106531     -0.191341728    
  0.923879445     -0.191341728    
   1.00000000     -0.191341728    
  0.923879623     -0.191341728    
  0.707106888     -0.191341728    
  0.382683456     -0.191341728    
   8.74227766E-08 -0.191341728    
 -0.382683277     -0.191341728    
 -0.707106769     -0.191341728    
 -0.923879504     -0.191341728    
  -1.00000000     -0.191341728    
 -0.923879504     -0.191341728    
 -0.707106769     -0.191341728    
 -0.382683456     -0.191341728    
   0.00000000     -0.191341728    
  0.382683426       0.00000000    
  0.707106531       0.00000000    
  0.923879445       0.00000000    
   1.00000000       0.00000000    
  0.923879623       0.00000000    
  0.707106888       0.00000000    
  0.382683456       0.00000000    
   8.74227766E-08   0.00000000    
 -0.382683277       0.00000000    
 -0.707106769       0.00000000    
 -0.923879504       0.00000000    
  -1.00000000       0.00000000    
 -0.923879504       0.00000000    
 -0.707106769       0.00000000    
 -0.382683456       0.00000000    
   0.00000000       0.00000000    
  0.707106531      0.353553265    
  0.923879445      0.353553265    
   1.00000000      0.353553265    
  0.923879623      0.353553265    
  0.707106888      0.353553265    
  0.382683456      0.353553265    
   8.74227766E-08  0.353553265    
 -0.382683277      0.353553265    
 -0.707106769      0.353553265    
 -0.923879504      0.353553265    
  -1.00000000      0.353553265    
 -0.923879504      0.353553265    
 -0.707106769      0.353553265    
 -0.382683456      0.353553265    
   0.00000000      0.353553265    
  0.382683456      0.353553265    
  0.707106531      0.461939722    
  0.923879445      0.461939722    
   1.00000000      0.461939722    
  0.923879623      0.461939722    
  0.707106888      0.461939722    
  0.382683456      0.461939722    
   8.74227766E-08  0.461939722    
 -0.382683277      0.461939722    
 -0.707106769      0.461939722    
 -0.923879504      0.461939722    
  -1.00000000      0.461939722    
 -0.923879504      0.461939722    
 -0.707106769      0.461939722    
 -0.382683456      0.461939722    
   0.00000000      0.461939722    
  0.382683456      0.461939722    
  0.707106531      0.500000000    
  0.923879445      0.500000000    
   1.00000000      0.500000000    
  0.923879623      0.500000000    
  0.707106888      0.500000000    
  0.382683456      0.500000000    
   8.74227766E-08  0.500000000    
 -0.382683277      0.500000000    
 -0.707106769      0.500000000    
 -0.923879504      0.500000000    
  -1.00000000      0.500000000    
 -0.923879504      0.500000000    
 -0.707106769      0.500000000    
 -0.382683456      0.500000000    
   0.00000000      0.500000000    
  0.382683456      0.500000000    
  0.707106531      0.461939812    
  0.923879445      0.461939812    
   1.00000000      0.461939812    
  0.923879623      0.461939812    
  0.707106888      0.461939812    
  0.382683456      0.461939812    
   8.74227766E-08  0.461939812    
 -0.382683277      0.461939812    
 -0.707106769      0.461939812    
 -0.923879504      0.461939812    
  -1.00000000      0.461939812    
 -0.923879504      0.461939812    
 -0.707106769      0.461939812    
 -0.382683456      0.461939812    
   0.00000000      0.461939812    
  0.382683456      0.461939812    
  0.707106531      0.353553444    
  0.923879445      0.353553444    
   1.00000000      0.353553444    
  0.923879623      0.353553444    
  0.707106888      0.353553444    
  0.382683456      0.353553444    
   8.74227766E-08  0.353553444    
 -0.382683277      0.353553444    
 -0.707106769      0.353553444    
 -0.923879504      0.353553444    
  -1.00000000      0.353553444    
 -0.923879504      0.353553444    
 -0.707106769      0.353553444    
 -0.382683456      0.353553444    
   0.00000000      0.353553444    
  0.382683456      0.353553444    
  0.707106531      0.191341728    
  0.923879445      0.191341728    
   1.00000000      0.191341728    
  0.923879623      0.191341728    
  0.707106888      0.191341728    
  0.382683456      0.191341728    
   8.74227766E-08  0.191341728    
 -0.382683277      0.191341728    
 -0.707106769      0.191341728    
 -0.923879504      0.191341728    
  -1.00000000      0.191341728    
 -0.923879504      0.191341728    
 -0.707106769      0.191341728    
 -0.382683456      0.191341728    
   0.00000000      0.191341728    
  0.382683456      0.191341728    
  0.707106531       4.37113883E-08
  0.923879445       4.37113883E-08
   1.00000000       4.37113883E-08
  0.923879623       4.37113883E-08
  0.707106888       4.37113883E-08
  0.382683456       4.37113883E-08
   8.74227766E-08   4.37113883E-08
 -0.382683277       4.37113883E-08
 -0.707106769       4.37113883E-08
 -0.923879504       4.37113883E-08
  -1.00000000       4.37113883E-08
 -0.923879504       4.37113883E-08
 -0.707106769       4.37113883E-08
 -0.382683456       4.37113883E-08
   0.00000000       4.37113883E-08
  0.382683456       4.37113883E-08
  0.707106531     -0.191341639    
  0.923879445     -0.191341639    
   1.00000000     -0.191341639    
  0.923879623     -0.191341639    
  0.707106888     -0.191341639    
  0.382683456     -0.191341639    
   8.74227766E-08 -0.191341639    
 -0.382683277     -0.191341639    
 -0.707106769     -0.191341639    
 -0.923879504     -0.191341639    
  -1.00000000     -0.191341639    
 -0.923879504     -0.191341639    
 -0.707106769     -0.191341639    
 -0.382683456     -0.191341639    
   0.00000000     -0.191341639    
  0.382683456     -0.191341639    
  0.707106531     -0.353553385    
  0.923879445     -0.353553385    
   1.00000000     -0.353553385    
  0.923879623     -0.353553385    
  0.707106888     -0.353553385    
  0.382683456     -0.353553385    
   8.74227766E-08 -0.353553385    
 -0.382683277     -0.353553385    
 -0.707106769     -0.353553385    
 -0.923879504     -0.353553385    
  -1.00000000     -0.353553385    
 -0.923879504     -0.353553385    
 -0.707106769     -0.353553385    
 -0.382683456     -0.353553385    
   0.00000000     -0.353553385    
  0.382683456     -0.353553385    
  0.707106531     -0.461939752    
  0.923879445     -0.461939752    
   1.00000000     -0.461939752    
  0.923879623     -0.461939752    
  0.707106888     -0.461939752    
  0.382683456     -0.461939752    
   8.74227766E-08 -0.461939752    
 -0.382683277     -0.461939752    
 -0.707106769     -0.461939752    
 -0.923879504     -0.461939752    
  -1.00000000     -0.461939752    
 -0.923879504     -0.461939752    
 -0.707106769     -0.461939752    
 -0.382683456     -0.461939752    
   0.00000000     -0.461939752    
  0.382683456     -0.461939752    
  0.707106531     -0.500000000    
  0.923879445     -0.500000000    
   1.00000000     -0.500000000    
  0.923879623     -0.500000000    
  0.707106888     -0.500000000    
  0.382683456     -0.500000000    
   8.74227766E-08 -0.500000000    
 -0.382683277     -0.500000000    
 -0.707106769     -0.500000000    
 -0.923879504     -0.500000000    
  -1.00000000     -0.500000000    
 -0.923879504     -0.500000000    
 -0.707106769     -0.500000000    
 -0.382683456     -0.500000000    
   0.00000000     -0.500000000    
  0.382683456     -0.500000000    
  0.707106531     -0.461939752    
  0.923879445     -0.461939752    
   1.00000000     -0.461939752    
  0.923879623     -0.461939752    
  0.707106888     -0.461939752    
  0.382683456     -0.461939752    
   8.74227766E-08 -0.461939752    
 -0.382683277     -0.461939752    
 -0.707106769     -0.461939752    
 -0.923879504     -0.461939752    
  -1.00000000     -0.461939752    
 -0.923879504     -0.461939752    
 -0.707106769     -0.461939752    
 -0.382683456     -0.461939752    
   0.00000000     -0.461939752    
  0.382683456     -0.461939752    
  0.707106531     -0.353553385    
  0.923879445     -0.353553385    
   1.00000000     -0.353553385    
  0.923879623     -0.353553385    
  0.707106888     -0.353553385    
  0.382683456     -0.353553385    
   8.74227766E-08 -0.353553385    
 -0.382683277     -0.353553385    
 -0.707106769     -0.353553385    
 -0.923879504     -0.353553385    
  -1.00000000     -0.353553385    
 -0.923879504     -0.353553385    
 -0.707106769     -0.353553385    
 -0.382683456     -0.353553385    
   0.00000000     -0.353553385    
  0.382683456     -0.353553385    
  0.707106531     -0.191341728    
  0.923879445     -0.191341728    
   1.00000000     -0.191341728    
  0.923879623     -0.191341728    
  0.707106888     -0.191341728    
  0.382683456     -0.191341728    
   8.74227766E-08 -0.191341728    
 -0.382683277     -0.191341728    
 -0.707106769     -0.191341728    
 -0.923879504     -0.191341728    
  -1.00000000     -0.191341728    
 -0.923879504     -0.191341728    
 -0.707106769     -0.191341728    
 -0.382683456     -0.191341728    
   0.00000000     -0.191341728    
  0.382683456     -0.191341728    
  0.707106531       0.00000000    
  0.923879445       0.00000000    
   1.00000000       0.00000000    
  0.923879623       0.00000000    
  0.707106888       0.00000000    
  0.382683456       0.00000000    
   8.74227766E-08   0.00000000    
 -0.382683277       0.00000000    
 -0.707106769       0.00000000    
 -0.923879504       0.00000000    
  -1.00000000       0.00000000    
 -0.923879504       0.00000000    
 -0.707106769       0.00000000    
 -0.382683456       0.00000000    
   0.00000000       0.00000000    
  0.382683456       0.00000000    
  0.707106531      0.191341728    
  0.923879445      0.191341728    
   1.00000000      0.191341728    
  0.923879623      0.191341728    
  0.707106888      0.191341728    
  0.382683456      0.191341728    
   8.74227766E-08  0.191341728    
 -0.382683277      0.191341728    
 -0.707106769      0.191341728    
 -0.923879504      0.191341728    
  -1.00000000      0.191341728    
 -0.923879504      0.191341728    
 -0.707106769      0.191341728    
 -0.382683456      0.191341728    
   0.00000000      0.191341728    
  0.382683456      0.191341728    
  0.923879445      0.461939722    
   1.00000000      0.461939722    
  0.923879623      0.461939722    
  0.707106888      0.461939722    
  0.382683456      0.461939722    
   8.74227766E-08  0.461939722    
 -0.382683277      0.461939722    
 -0.707106769      0.461939722    
 -0.923879504      0.461939722    
  -1.00000000      0.461939722    
 -0.923879504      0.461939722    
 -0.707106769      0.461939722    
 -0.382683456      0.461939722    
   0.00000000      0.461939722    
  0.382683456      0.461939722    
  0.707106769      0.461939722    
  0.923879445      0.500000000    
   1.00000000      0.500000000    
  0.923879623      0.500000000    
  0.707106888      0.500000000    
  0.382683456      0.500000000    
   8.74227766E-08  0.500000000    
 -0.382683277      0.500000000    
 -0.707106769      0.500000000    
 -0.923879504      0.500000000    
  -1.00000000      0.500000000    
 -0.923879504      0.500000000    
 -0.707106769      0.500000000    
 -0.382683456      0.500000000    
   0.00000000      0.500000000    
  0.382683456      0.500000000    
  0.707106769      0.500000000    
  0.923879445      0.461939812    
   1.00000000      0.461939812    
  0.923879623      0.461939812    
  0.707106888      0.461939812    
  0.382683456      0.461939812    
   8.74227766E-08  0.461939812    
 -0.382683277      0.461939812    
 -0.707106769      0.461939812    
 -0.923879504      0.461939812    
  -1.00000000      0.461939812    
 -0.923879504      0.461939812    
 -0.707106769      0.461939812    
 -0.382683456      0.461939812    
   0.00000000      0.461939812    
  0.382683456      0.461939812    
  0.707106769      0.461939812    
  0.923879445      0.353553444    
   1.00000000      0.353553444    
  0.923879623      0.353553444    
  0.707106888      0.353553444    
  0.382683456      0.353553444    
   8.74227766E-08  0.353553444    
 -0.382683277      0.353553444    
 -0.707106769      0.353553444    
 -0.923879504      0.353553444    
  -1.00000000      0.353553444    
 -0.923879504      0.353553444    
 -0.707106769      0.353553444    
 -0.382683456      0.353553444    
   0.00000000      0.353553444    
  0.382683456      0.353553444    
  0.707106769      0.353553444    
  0.923879445      0.191341728    
   1.00000000      0.191341728    
  0.923879623      0.191341728    
  0.707106888      0.191341728    
  0.382683456      0.191341728    
   8.74227766E-08  0.191341728    
 -0.382683277      0.191341728    
 -0.707106769      0.191341728    
 -0.923879504      0.191341728    
  -1.00000000      0.191341728    
 -0.923879504      0.191341728    
 -0.707106769      0.191341728    
 -0.382683456      0.191341728    
   0.00000000      0.191341728    
  0.382683456      0.191341728    
  0.707106769      0.191341728    
  0.923879445       4.37113883E-08
   1.00000000       4.37113883E-08
  0.923879623       4.37113883E-08
  0.707106888       4.37113883E-08
  0.382683456       4.37113883E-08
   8.74227766E-08   4.37113883E-08
 -0.382683277       4.37113883E-08
 -0.707106769       4.37113883E-08
 -0.923879504       4.37113883E-08
  -1.00000000       4.37113883E-08
 -0.923879504       4.37113883E-08
 -0.707106769       4.37113883E-08
 -0.382683456       4.37113883E-08
   0.00000000       4.37113883E-08
  0.382683456       4.37113883E-08
  0.707106769       4.37113883E-08
  0.923879445     -0.191341639    
   1.00000000     -0.191341639    
  0.923879623     -0.191341639    
  0.707106888     -0.191341639    
  0.382683456     -0.191341639    
   8.74227766E-08 -0.191341639    
 -0.382683277     -0.191341639    
 -0.707106769     -0.191341639    
 -0.923879504     -0.191341639    
  -1.00000000     -0.191341639    
 -0.923879504     -0.191341639    
 -0.707106769     -0.191341639    
 -0.382683456     -0.191341639    
   0.00000000     -0.191341639    
  0.382683456     -0.191341639    
  0.707106769     -0.191341639    
  0.923879445     -0.353553385    
   1.00000000     -0.353553385    
  0.923879623     -0.353553385    
  0.707106888     -0.353553385    
  0.382683456     -0.353553385    
   8.74227766E-08 -0.353553385    
 -0.382683277     -0.353553385    
 -0.707106769     -0.353553385    
 -0.923879504     -0.353553385    
  -1.00000000     -0.353553385    
 -0.923879504     -0.353553385    
 -0.707106769     -0.353553385    
 -0.382683456     -0.353553385    
   0.00000000     -0.353553385    
  0.382683456     -0.353553385    
  0.707106769     -0.353553385    
  0.923879445     -0.461939752    
   1.00000000     -0.461939752    
  0.923879623     -0.461939752    
  0.707106888     -0.461939752    
  0.382683456     -0.461939752    
   8.74227766E-08 -0.461939752    
 -0.382683277     -0.461939752    
 -0.707106769     -0.461939752    
 -0.923879504     -0.461939752    
  -1.00000000     -0.461939752    
 -0.923879504     -0.461939752    
 -0.707106769     -0.461939752    
 -0.382683456     -0.461939752    
   0.00000000     -0.461939752    
  0.382683456     -0.461939752    
  0.707106769     -0.461939752    
  0.923879445     -0.500000000    
   1.00000000     -0.500000000    
